date,open,high,low,close,volume
2021-03-11,55851.2,58135.0,54351.8,57799.5,129630.0
2021-03-12,57806.2,58052.3,55134.5,57265.1,116960.0
2021-03-13,57267.4,61795.8,56118.8,61195.3,134640.0
2021-03-14,61192.7,61673.7,59113.7,59113.7,80290.0
2021-03-15,59117.4,60565.9,55088.8,55791.3,117710.0
2021-03-16,55619.5,56889.7,53342.6,56889.7,128510.0
2021-03-17,56892.9,58933.2,54253.2,58913.5,118260.0
2021-03-18,58911.8,60088.0,57099.6,57656.0,102620.0
2021-03-19,57645.0,59448.3,56305.1,58088.0,83980.0
2021-03-20,58084.1,59882.1,57863.0,58093.4,67830.0
2021-03-21,58097.4,58583.8,55583.3,57383.8,77470.0
2021-03-22,57379.3,58379.9,53784.2,54158.3,95530.0
2021-03-23,54117.5,55813.8,52992.3,54452.5,84840.0
2021-03-24,54309.1,57169.4,51725.4,52325.4,137910.0
2021-03-25,52330.0,53175.4,50441.3,51322.3,143350.0
2021-03-26,51317.4,55074.1,51302.0,55036.1,100300.0
2021-03-27,55033.8,56531.1,54010.2,55862.9,73870.0
2021-03-28,55856.9,56504.2,54711.3,55765.2,58710.0
2021-03-29,55764.7,58392.6,54951.1,57616.2,107910.0
2021-03-30,57614.6,59366.9,57077.1,58771.3,86210.0
2021-03-31,58771.4,59795.6,56991.6,58763.7,98060.0
2021-04-01,58763.2,59406.5,58040.7,58718.3,69040.0
2021-04-02,58718.2,60134.9,58466.5,58977.3,72370.0
2021-04-03,58976.8,59770.5,56906.7,57059.9,68740.0
2021-04-04,57059.7,58464.8,56470.6,58199.9,57210.0
2021-04-05,58202.3,59205.1,56842.7,58993.4,54130.0
2021-04-06,59169.0,59487.0,57403.3,57996.3,77150.0
2021-04-07,57996.3,58627.7,55489.3,55948.7,110690.0
2021-04-08,55948.0,58136.7,55721.6,58077.4,64780.0
2021-04-09,58076.8,58890.9,57686.0,58118.7,59220.0
2021-04-10,58127.4,61229.0,57900.0,59748.4,103720.0
2021-04-11,59772.4,60667.1,59250.3,59978.7,58200.0
2021-04-12,59982.1,61259.9,59569.2,59863.8,81880.0
2021-04-13,59863.6,63659.0,59839.4,63540.9,126560.0
2021-04-14,63544.2,64778.0,61366.3,62980.4,130430.0
2021-04-15,62978.6,63729.1,62067.5,63216.0,76970.0
2021-04-16,63211.6,63518.5,60027.3,61379.7,136850.0
2021-04-17,61358.3,62509.1,59672.1,60041.9,84080.0
2021-04-18,60043.2,60362.1,51817.6,56207.1,216810.0
2021-04-19,56208.1,57517.0,54272.3,55646.1,117510.0
2021-04-20,55645.1,57054.9,53422.5,56483.2,115490.0
2021-04-21,56479.5,56764.4,53657.6,53820.2,100260.0
2021-04-22,53821.3,55408.4,50590.9,51729.5,168130.0
2021-04-23,51707.1,52099.9,47659.4,51143.6,214460.0
2021-04-24,51140.8,51183.0,48775.2,50088.9,82250.0
2021-04-25,50088.2,50532.4,47098.5,48963.6,59200.0
2021-04-26,48963.5,54320.9,48815.9,54020.5,129760.0
2021-04-27,54011.1,55427.8,53345.0,55036.5,84080.0
2021-04-28,55036.0,56419.9,53876.4,54841.4,86960.0
2021-04-29,54838.6,55173.7,52400.0,53560.8,83900.0
2021-04-30,53562.3,57925.6,53088.7,57720.3,103740.0
2021-05-01,57719.1,58449.4,57029.5,57807.1,63410.0
2021-05-02,57807.2,57868.4,56110.5,56603.8,53610.0
2021-05-03,56605.8,58925.1,56562.4,57169.8,89240.0
2021-05-04,57170.6,57201.3,53741.5,53741.5,132330.0
2021-05-05,53872.5,57936.4,53872.5,57441.3,119820.0
2021-05-06,57441.0,58364.9,55294.5,56405.4,109020.0
2021-05-07,56411.4,58639.3,55300.1,57337.2,110010.0
2021-05-08,57330.3,59471.1,56972.2,58840.1,101270.0
2021-05-09,58840.6,59227.0,56414.4,58238.3,103590.0
2021-05-10,58251.2,59523.9,53678.3,55848.9,142610.0
2021-05-11,55846.1,56871.1,54550.4,56695.7,96470.0
2021-05-12,56694.5,57938.5,49187.0,49384.2,160740.0
2021-05-13,49398.2,51337.3,46331.1,49704.6,236710.0
2021-05-14,49704.9,51459.2,48874.0,49839.8,118840.0
2021-05-15,49839.1,50640.9,46650.2,46708.8,131910.0
2021-05-16,46729.3,49764.3,43920.8,46426.4,180070.0
2021-05-17,46424.2,46545.4,42201.5,43541.3,274760.0
2021-05-18,43538.5,45770.9,42293.9,42897.3,154960.0
2021-05-19,42898.3,43516.6,30261.7,36720.5,607100.0
2021-05-20,36706.8,42425.9,35010.4,40717.2,269750.0
2021-05-21,40611.2,42108.3,33592.3,37297.4,315500.0
2021-05-22,37291.0,38776.0,35314.9,37448.3,185830.0
2021-05-23,37446.8,38248.7,31192.4,34679.7,325730.0
2021-05-24,34720.3,39851.7,34474.6,38750.6,244880.0
2021-05-25,38753.6,39740.8,36540.7,38378.3,163010.0
2021-05-26,38375.7,40750.0,37847.0,39249.2,153800.0
2021-05-27,39249.0,40322.2,37190.8,38417.3,122930.0
2021-05-28,38543.2,38844.1,34772.4,35662.5,199580.0
2021-05-29,35664.5,37227.1,33664.2,34584.6,160430.0
2021-05-30,34589.3,36388.6,33441.0,35652.8,104180.0
2021-05-31,35644.0,37480.7,34213.2,37298.6,131700.0
2021-06-01,37294.3,37850.3,35742.7,36687.6,113480.0
2021-06-02,36687.7,38199.9,35981.1,37555.8,96890.0
2021-06-03,37555.7,39462.3,37193.6,39187.3,106440.0
2021-06-04,39191.4,39255.4,35659.9,36851.3,127710.0
2021-06-05,36841.2,37887.6,34832.0,35520.0,101480.0
2021-06-06,35518.7,36434.0,35265.3,35815.4,62200.0
2021-06-07,35815.4,36754.6,33410.1,33578.0,119500.0
2021-06-08,33574.6,34047.8,31158.1,33382.9,193540.0
2021-06-09,33385.5,37517.6,32428.6,37332.2,209820.0
2021-06-10,37375.2,38340.8,35824.0,36649.4,154320.0
2021-06-11,36654.3,37641.1,36003.3,37314.6,109150.0
2021-06-12,37334.4,37437.3,34703.3,35467.5,87730.0
2021-06-13,35467.5,39321.6,34827.0,39022.9,123320.0
2021-06-14,39024.1,40970.4,38769.9,40529.4,157350.0
2021-06-15,40522.5,41318.0,39589.9,40156.1,117550.0
2021-06-16,40148.1,40494.4,38156.4,38336.0,123520.0
2021-06-17,38337.8,39529.9,37425.3,38052.0,109580.0
2021-06-18,38045.5,38166.0,35198.5,35749.4,102840.0
2021-06-19,35770.0,36357.3,34845.5,35513.4,105460.0
2021-06-20,35510.9,36097.9,33378.0,35595.8,137480.0
2021-06-21,35597.9,35708.4,31284.1,31692.0,256870.0
2021-06-22,31682.7,33272.5,28901.8,32496.4,309650.0
2021-06-23,32498.3,34784.3,31736.5,33674.3,173340.0
2021-06-24,33678.1,35249.9,32356.7,34665.8,119250.0
2021-06-25,34660.5,35490.9,31337.9,31594.0,193430.0
2021-06-26,31592.1,32643.0,30206.9,32243.4,156670.0
2021-06-27,32247.1,34685.5,32041.7,34678.5,148800.0
2021-06-28,34682.2,35231.2,33944.9,34475.9,112000.0
2021-06-29,34477.3,36590.3,34247.6,35834.7,97270.0
2021-06-30,35832.6,36089.5,34126.6,35026.9,107070.0
2021-07-01,35030.7,35032.7,32839.2,33543.6,27410.0
2021-07-02,33542.2,33925.9,32734.6,33813.4,78930.0
2021-07-03,33814.2,34909.8,33363.3,34742.8,55690.0
2021-07-04,34742.8,35957.6,34740.1,35298.2,56130.0
2021-07-05,35297.0,35300.5,33164.1,33687.8,88360.0
2021-07-06,33688.5,35062.0,33581.7,34225.6,83630.0
2021-07-07,34228.7,35036.6,33801.3,33867.8,72030.0
2021-07-08,33859.4,33923.2,32146.9,32866.3,108090.0
2021-07-09,32866.3,34079.2,32367.0,33797.4,67140.0
2021-07-10,33797.7,34221.0,33056.8,33510.6,50940.0
2021-07-11,33510.8,34580.6,33319.8,34227.7,35720.0
2021-07-12,34228.3,34598.0,32662.8,33113.0,63240.0
2021-07-13,33106.1,33307.7,32259.5,32728.1,60040.0
2021-07-14,32727.8,33051.9,31611.2,32820.7,69560.0
2021-07-15,32820.5,33157.0,31175.8,31840.5,76950.0
2021-07-16,31842.3,32239.8,31062.2,31394.0,70480.0
2021-07-17,31384.4,31914.8,31207.8,31518.6,58060.0
2021-07-18,31517.9,32408.2,31220.6,31785.4,57010.0
2021-07-19,31782.9,31887.0,30478.2,30837.2,77480.0
2021-07-20,30835.4,31040.8,29310.2,29793.8,97460.0
2021-07-21,29794.7,32794.6,29519.3,32131.4,118340.0
2021-07-22,32131.7,32585.4,31729.4,32298.9,64870.00000000001
2021-07-23,32297.9,33605.6,32041.1,33603.3,66150.0
2021-07-24,33600.5,33955.0,33412.9,33824.8,67140.0
2021-07-25,34392.5,35391.1,33881.3,35391.1,65099.99999999999
2021-07-26,35392.3,40522.9,35236.7,37276.6,177630.0
2021-07-27,37294.3,39455.9,36427.4,39452.0,100240.0
2021-07-28,39450.4,40862.2,38883.8,40003.2,148920.0
2021-07-29,40009.0,40630.7,39340.8,40001.4,75300.0
2021-07-30,40001.1,42264.4,38358.4,42203.4,98450.0
2021-07-31,42201.4,42285.3,41066.4,41553.7,44650.0
2021-08-01,41510.0,42565.0,39556.5,39878.3,80330.0
2021-08-02,39869.8,40449.0,38692.5,39168.4,74810.0
2021-08-03,39167.4,39766.6,37688.2,38130.3,260.0
2021-08-04,38188.4,39956.5,37556.0,39736.9,79220.0
2021-08-05,39734.4,41366.3,37365.4,40867.2,130600.0
2021-08-06,40868.4,43253.4,39905.4,42795.4,111930.0
2021-08-07,42784.7,44697.3,42611.0,44614.2,112840.0
2021-08-08,44584.9,45284.1,43314.4,43792.8,105250.0
2021-08-09,43794.9,46460.7,42824.1,46284.3,117080.0
2021-08-10,46281.8,46663.4,44681.2,45593.8,80550.0
2021-08-11,45593.2,46736.5,45367.9,45564.3,75430.0
2021-08-12,45562.3,46213.8,43814.7,44403.4,81070.0
2021-08-13,44404.0,47836.0,44242.4,47809.1,75270.0
2021-08-14,47809.6,48090.9,46117.2,47081.5,64290.00000000001
2021-08-15,47082.6,47344.1,45564.1,46991.3,58110.0
2021-08-16,46991.6,48002.4,45672.1,45996.3,2410.0
2021-08-17,45907.5,47140.6,44441.3,44691.6,84140.0
2021-08-18,44691.1,46004.9,44230.0,44723.8,22360.0
2021-08-19,44725.9,47012.3,43986.7,46755.9,77920.0
2021-08-20,46756.7,49343.3,46646.8,49324.0,83190.0
2021-08-21,49330.0,49719.1,48293.5,48875.8,18200.0
2021-08-22,48870.4,49480.3,48151.0,49254.5,49320.0
2021-08-23,49255.4,50498.8,49038.6,49539.7,75370.0
2021-08-24,49532.5,49847.4,47623.6,47714.7,74260.0
2021-08-25,47707.4,49230.2,47163.3,48994.5,63540.0
2021-08-26,48994.4,49347.8,46360.4,46831.6,73790.0
2021-08-27,46830.2,49142.0,46371.5,49064.3,62470.0
2021-08-28,49062.8,49289.4,48428.5,48897.1,36730.0
2021-08-29,48899.7,49621.7,47870.1,48777.4,47620.0
2021-08-30,48777.1,48886.0,46876.9,46992.7,61680.0
2021-08-31,46989.1,48217.0,46709.3,47130.4,71480.0
2021-09-01,47129.2,49121.0,46533.1,48819.4,74380.0
2021-09-02,48817.8,50355.3,48612.9,49274.3,80210.0
2021-09-03,49269.5,51008.8,48377.3,49999.0,88080.0
2021-09-04,49999.3,50534.6,49461.4,49918.4,48140.0
2021-09-05,49918.7,51878.2,49492.4,51768.6,57300.0
2021-09-06,51769.4,52726.2,51002.8,52672.1,69460.0
2021-09-07,52674.2,52885.3,43072.4,46779.6,187560.0
2021-09-08,46774.1,47316.9,44493.7,46061.4,100480.0
2021-09-09,46057.6,47305.7,45609.0,46385.6,73630.0
2021-09-10,46385.9,47021.6,44283.6,44842.8,75620.0
2021-09-11,44844.9,45975.6,44766.6,45161.9,41580.0
2021-09-12,45162.6,46386.4,44755.2,46062.3,44520.0
2021-09-13,46060.8,46807.7,43463.2,44949.5,96150.0
2021-09-14,44950.2,47247.6,44718.7,47077.5,65330.0
2021-09-15,47070.8,48436.5,46743.9,48130.6,63400.0
2021-09-16,48132.3,48480.6,47040.3,47748.0,60910.0
2021-09-17,47748.2,48155.9,46788.8,47282.8,50160.0
2021-09-18,47283.9,48761.0,47070.5,48306.7,43640.0
2021-09-19,48299.9,48341.9,46866.6,47238.7,41980.0
2021-09-20,47240.8,47323.9,42547.1,42870.6,77960.0
2021-09-21,43012.3,43619.3,39646.8,40651.3,142550.0
2021-09-22,40660.8,43976.7,40585.7,43551.6,93980.0
2021-09-23,43550.7,44949.8,43090.1,44869.2,74540.0
2021-09-24,44867.4,45112.0,40908.5,42819.9,128880.0
2021-09-25,42818.7,42959.3,41714.5,42686.8,46350.0
2021-09-26,42685.8,43907.3,40786.6,43203.4,69910.0
2021-09-27,43200.9,44293.2,42143.9,42172.6,54120.0
2021-09-28,42169.9,42758.8,40906.4,41022.3,60010.0
2021-09-29,41023.1,42571.2,40815.0,41536.8,48210.0
2021-09-30,41534.5,44101.2,41416.7,43823.3,64319.99999999999
2021-10-01,43824.4,48435.2,43292.9,48146.0,94660.0
2021-10-02,48147.2,48306.9,47451.7,47666.9,39820.0
2021-10-03,47665.4,49165.2,47123.0,48200.1,42410.0
2021-10-04,48200.4,49481.7,46958.6,49227.3,66920.0
2021-10-05,49229.5,51872.4,49060.1,51469.3,76630.0
2021-10-06,51470.0,55676.1,50439.5,55323.2,116260.0
2021-10-07,55325.2,55325.6,53476.4,53783.9,75680.0
2021-10-08,53785.5,55977.9,53659.3,53914.7,64050.0
2021-10-09,53924.1,55430.8,53711.7,54942.5,64650.00000000001
2021-10-10,54942.5,56432.2,54100.8,54687.7,104430.0
2021-10-11,54686.9,57814.1,54457.8,57477.3,73840.0
2021-10-12,57480.6,57635.7,54155.4,56015.9,74850.0
2021-10-13,56014.5,57697.4,54314.4,57380.1,73620.0
2021-10-14,57370.4,58506.5,56866.8,57345.8,59840.0
2021-10-15,57348.2,62892.8,56874.8,61672.5,121480.0
2021-10-16,61669.2,62329.2,60161.9,60861.1,49930.0
2021-10-17,60865.5,61651.4,59143.4,61527.5,53390.0
2021-10-18,61525.8,62623.6,60026.9,62056.3,80150.0
2021-10-19,62030.2,64454.0,61451.0,64278.5,80160.0
2021-10-20,64276.9,66967.1,63543.7,65979.1,79870.0
2021-10-21,66004.6,66616.9,62092.1,62210.2,105380.0
2021-10-22,62200.8,63699.7,60055.7,60690.3,75690.0
2021-10-23,60693.2,61728.7,59738.3,61312.5,37050.0
2021-10-24,61308.2,61469.9,59523.7,60866.5,42670.0
2021-10-25,60864.3,63694.8,60655.8,63067.0,51060.0
2021-10-26,63067.5,63275.1,59907.3,60310.8,57130.0
2021-10-27,60312.5,61452.9,58112.6,58438.1,88110.0
2021-10-28,58437.2,62251.3,58128.1,60582.5,88470.0
2021-10-29,60579.9,62952.2,60322.2,62242.8,63390.0
2021-10-30,62245.0,62338.5,60786.0,61840.1,40510.0
2021-10-31,61842.2,62393.7,60005.7,61309.6,50060.0
2021-11-01,61310.1,62430.1,59612.7,60915.3,61210.0
2021-11-02,60912.2,64256.4,60651.5,63221.7,65260.00000000001
2021-11-03,63223.5,63508.6,60883.0,62918.5,61050.0
2021-11-04,62915.4,63077.6,60742.9,61412.6,49910.0
2021-11-05,61411.5,62560.3,60742.4,60974.3,44460.0
2021-11-06,60973.2,61543.2,60093.6,61483.9,34890.0
2021-11-07,61483.8,63273.2,61347.2,63273.2,34340.0
2021-11-08,63276.4,67763.3,63276.4,67527.9,81080.0
2021-11-09,67528.7,68493.3,66334.9,66904.4,66130.0
2021-11-10,66942.6,68990.6,62951.3,64932.6,96210.0
2021-11-11,64922.8,65583.3,64121.9,64806.7,50370.0
2021-11-12,64782.6,65449.7,62309.7,64134.5,63270.0
2021-11-13,64133.3,64906.0,63381.4,64398.6,30340.0
2021-11-14,64397.2,65508.2,63608.3,65508.2,33980.0
2021-11-15,65514.9,66311.2,63439.5,63597.9,53530.0
2021-11-16,63605.1,63605.6,58655.9,60089.1,115360.0
2021-11-17,60074.2,60814.5,58531.9,60367.8,73930.0
2021-11-18,60368.2,60936.9,56524.4,56955.3,100370.0
2021-11-19,56908.3,58335.9,55626.3,58083.4,74440.0
2021-11-20,58080.8,59854.6,57435.3,59717.6,44530.0
2021-11-21,59724.0,60002.6,58528.3,58714.3,40980.0
2021-11-22,58719.7,59288.3,55656.8,56308.8,76450.0
2021-11-23,56304.8,57855.1,55542.5,57573.2,72480.0
2021-11-24,57559.4,57697.4,55910.6,57171.7,56680.0
2021-11-25,57167.1,59387.3,57029.8,58935.1,56790.0
2021-11-26,58937.3,59151.1,53533.5,53730.9,104030.0
2021-11-27,53747.2,55280.3,53654.3,54765.9,40710.0
2021-11-28,54758.0,57392.3,53448.3,57291.5,49280.0
2021-11-29,57288.1,58855.2,56726.7,57794.8,58650.0
2021-11-30,57795.2,59174.4,55936.9,56882.9,73660.0
2021-12-01,56891.7,59064.3,56496.5,57210.3,66750.0
2021-12-02,57207.8,57377.5,55807.9,56496.0,54940.0
2021-12-03,56495.2,57543.6,52008.9,53631.5,89200.0
2021-12-04,53620.7,53847.2,42587.8,49195.2,168000.0
2021-12-05,49196.4,49689.3,47797.8,49405.5,72030.0
2021-12-06,49412.1,50913.3,47237.9,50562.1,89680.0
2021-12-07,50547.4,51918.6,50070.9,50595.2,56290.0
2021-12-08,50596.6,51204.7,48700.7,50473.9,55590.0
2021-12-09,50477.6,50790.2,47341.9,47596.6,58690.0
2021-12-10,47591.7,49974.8,47007.1,47137.2,68060.0
2021-12-11,47138.4,49487.0,46834.0,49314.5,45230.0
2021-12-12,49332.5,50779.2,48670.5,50081.0,40300.0
2021-12-13,50075.9,50196.1,45848.2,46703.6,80370.0
2021-12-14,46709.8,48635.0,46338.3,48366.5,62540.0
2021-12-15,48366.2,49477.9,46572.6,48871.5,80280.0
2021-12-16,48876.6,49387.8,47543.9,47628.2,48200.0
2021-12-17,47630.4,47997.2,45523.8,46172.2,67500.0
2021-12-18,46171.8,47330.2,45513.4,46856.2,36930.0
2021-12-19,46855.7,48270.2,46438.4,46704.5,44050.0
2021-12-20,46703.4,47488.9,45577.3,46895.2,57530.0
2021-12-21,46900.1,49306.1,46654.0,48902.0,57880.0
2021-12-22,48898.7,49540.3,48449.7,48599.7,40890.0
2021-12-23,48599.6,51355.6,48053.4,50801.0,56240.0
2021-12-24,50807.4,51795.3,50428.4,50786.1,45970.0
2021-12-25,50789.6,51140.2,50196.8,50406.4,26670.0
2021-12-26,50404.0,51247.0,49527.0,50779.9,32340.000000000004
2021-12-27,50783.6,52016.3,50459.0,50678.2,43900.0
2021-12-28,50703.4,50703.8,47345.7,47545.2,74390.0
2021-12-29,47548.4,48121.7,46127.8,46461.7,63920.0
2021-12-30,46470.7,47901.4,46003.0,47123.3,60960.0
2021-12-31,47123.3,48553.9,45693.6,46219.5,58180.0
2022-01-01,46217.5,47917.6,46217.5,47738.0,31240.0
2022-01-02,47738.7,47944.9,46718.2,47311.8,27020.0
2022-01-03,47293.9,47556.0,45704.0,46430.2,41060.0
2022-01-04,46435.7,47505.4,45602.1,45837.3,55590.0
2022-01-05,45833.1,47019.4,42535.1,43425.9,83740.0
2022-01-06,43431.6,43772.3,42481.1,43097.5,63080.0
2022-01-07,43097.9,43127.7,40810.0,41546.7,88360.0
2022-01-08,41551.3,42304.4,40574.3,41672.0,52540.0
2022-01-09,41681.2,42764.4,41260.9,41848.3,37510.0
2022-01-10,41848.9,42243.8,39697.0,41832.2,85500.0
2022-01-11,41829.1,43090.2,41287.6,42733.2,61780.0
2022-01-12,42735.0,44243.6,42476.7,43901.0,53950.0
2022-01-13,43900.0,44404.7,42337.5,42560.0,53420.0
2022-01-14,42562.2,43435.1,41848.7,43073.3,50500.0
2022-01-15,43073.6,43777.9,42586.1,43097.0,31440.0
2022-01-16,43079.2,43462.0,42643.3,43079.1,28660.0
2022-01-17,43080.5,43179.6,41559.4,42209.3,41440.0
2022-01-18,42209.9,42674.2,41300.7,42364.6,47320.0
2022-01-19,42365.3,42558.0,41160.9,41677.8,53770.0
2022-01-20,41683.6,43487.1,40568.3,40715.9,65280.0
2022-01-21,40698.1,41104.6,35503.9,36475.5,155800.0
2022-01-22,36467.7,36749.8,34116.0,35075.2,138090.0
2022-01-23,35072.9,36513.0,34655.2,36269.5,70430.0
2022-01-24,36268.6,37424.0,32985.6,36686.3,153770.0
2022-01-25,36691.3,37501.8,35729.3,36950.6,79680.0
2022-01-26,36962.3,38862.6,36280.0,36800.4,107870.0
2022-01-27,36800.1,37215.4,35543.2,37164.3,83520.0
2022-01-28,37195.6,37995.9,36176.5,37745.1,69450.0
2022-01-29,37736.5,38663.7,37350.2,38170.8,42770.0
2022-01-30,38167.5,38313.3,37390.6,37917.7,34100.0
2022-01-31,37923.8,38701.4,36672.8,38498.6,61270.0
2022-02-01,38475.6,39230.0,38037.9,38709.7,55200.0
2022-02-02,38711.2,38853.8,36682.3,36890.2,53740.0
2022-02-03,36890.2,37304.3,36297.3,37287.8,50350.0
2022-02-04,37287.8,41689.0,37041.1,41567.6,95490.0
2022-02-05,41566.5,41899.8,40963.3,41412.1,46320.0
2022-02-06,41411.9,42614.8,41176.3,42392.2,31200.0
2022-02-07,42385.2,44468.3,41695.4,43833.9,76600.0
2022-02-08,43833.9,45399.8,42705.0,44038.2,92880.0
2022-02-09,44038.2,44800.4,43163.0,44388.9,50920.0
2022-02-10,44388.9,45755.2,43242.5,43521.0,89690.0
2022-02-11,43519.3,43915.1,42023.4,42388.4,69950.0
2022-02-12,42388.4,43006.4,41776.8,42205.2,37880.0
2022-02-13,42205.5,42725.1,41880.1,42061.1,25880.0
2022-02-14,42061.1,42799.7,41591.3,42550.3,53600.0
2022-02-15,42550.3,44722.6,42460.1,44544.4,56340.0
2022-02-16,44540.9,44552.9,43377.6,43883.6,41400.0
2022-02-17,43885.5,44167.1,40103.8,40552.8,72630.0
2022-02-18,40532.5,40935.5,39505.0,40000.1,64959.99999999999
2022-02-19,40000.1,40434.3,39666.6,40090.3,25780.0
2022-02-20,40089.6,40120.3,38042.2,38355.0,47920.0
2022-02-21,38355.0,39444.1,36868.9,37017.7,91820.0
2022-02-22,37018.3,38414.9,36399.6,38248.2,82750.0
2022-02-23,38248.2,39194.5,37099.5,37224.6,64840.0
2022-02-24,37250.2,39351.6,34357.4,38339.2,180470.0
2022-02-25,38339.2,39683.7,38042.6,39209.6,83780.0
2022-02-26,39221.6,40094.5,38639.1,39115.5,41550.0
2022-02-27,39116.6,39838.5,37062.3,37689.1,66140.0
2022-02-28,37707.2,43977.8,37458.9,43188.2,108070.0
2022-03-01,43187.2,44900.5,42876.6,44420.3,90670.0
2022-03-02,44420.3,45294.2,43361.3,43912.8,80820.0
2022-03-03,43912.8,44077.2,41840.8,42463.0,74110.0
2022-03-04,42463.0,42848.7,38594.9,39142.7,3210000000.0
2022-03-05,39142.8,39600.2,38626.1,39395.8,1500000000.0
2022-03-06,39396.3,39668.1,38115.0,38403.1,1930000000.0
2022-03-07,38420.6,39532.0,37182.1,38024.8,3020000000.0
2022-03-08,38020.6,39351.5,37886.6,38744.8,2670000000.0
2022-03-09,38731.5,42538.5,38663.3,41929.0,3600000000.0
2022-03-10,41933.9,42029.1,38603.5,39416.3,3620000000.0
2022-03-11,39422.5,40177.0,38236.4,38730.2,2790000000.0
2022-03-12,38730.2,39355.3,38666.5,38814.3,1110000000.0
2022-03-13,38813.2,39272.3,37603.4,37792.4,1550000000.0
2022-03-14,37789.5,39914.3,37613.6,39671.1,2330000000.0
2022-03-15,39673.0,39854.7,38220.9,39285.7,2250000000.0
2022-03-16,39282.5,41701.6,38953.2,41118.7,4470000000.0
2022-03-17,41118.7,41406.0,40557.8,40914.8,1900000000.0
2022-03-18,40914.6,42308.4,40234.8,41767.8,2310000000.0
2022-03-19,41768.0,42386.0,41529.6,42233.0,224590000.0
2022-03-20,42241.0,42301.0,40922.0,41276.0,308450000.0
2022-03-21,41282.0,41532.0,40530.0,41022.0,406620000.0
2022-03-22,41022.0,43327.9,40893.0,42373.0,537060000.0
2022-03-23,42373.0,43027.0,41795.0,42912.0,433960000.0
2022-03-24,42911.0,44251.0,42658.0,44013.0,491660000.0
2022-03-25,44013.0,45112.0,43622.0,44331.0,494090000.0
2022-03-26,44331.0,44818.0,44090.0,44548.0,196300000.0
2022-03-27,44542.0,46947.0,44445.0,46859.0,388790000.0
2022-03-28,46859.0,48199.0,46672.0,47105.0,610270000.0
2022-03-29,47126.0,48127.0,47029.0,47449.0,478820000.0
2022-03-30,47449.0,47714.0,46601.0,47075.0,467760000.0
2022-03-31,47071.0,47624.0,45228.0,45525.0,520000000.0
2022-04-01,45529.0,46728.0,44261.0,46297.0,632930000.0
2022-04-02,46299.0,47212.0,45641.0,45811.0,345930000.0
2022-04-03,45813.0,47435.0,45554.0,46407.0,398860000.0
2022-04-04,46407.0,46899.0,45152.0,46629.0,446120000.0
2022-04-05,46614.0,47201.0,45388.0,45506.0,421110000.0
2022-04-06,45494.0,45519.0,43122.0,43173.0,649520000.0
2022-04-07,43166.0,43893.0,42747.0,43448.0,390850000.0
2022-04-08,43450.0,43979.0,42113.0,42275.0,467830000.0
2022-04-09,42275.0,42809.0,42129.0,42767.0,165160000.0
2022-04-10,42760.0,43421.0,41884.0,42138.0,255830000.0
2022-04-11,42144.0,42418.0,39202.0,39497.0,608380000.0
2022-04-12,39507.0,40678.0,39265.0,40078.0,468270000.0
2022-04-13,40072.0,41515.0,39581.0,41133.0,406700000.0
2022-04-14,41133.0,41494.0,39585.0,39936.0,294290000.0
2022-04-15,39936.0,40850.0,39781.0,40560.0,233090000.0
2022-04-16,40571.0,40691.0,40003.0,40382.0,151310000.0
2022-04-17,40382.0,40599.0,39561.0,39703.0,210010000.0
2022-04-18,39700.0,41095.0,38577.0,40803.0,484260000.0
2022-04-19,40809.0,41746.0,40585.0,41503.0,268280000.0
2022-04-20,41499.0,42203.0,40915.0,41368.0,382840000.0
2022-04-21,41370.0,42969.0,39793.0,40482.0,493050000.0
2022-04-22,40487.0,40792.0,39200.0,39709.0,421300000.0
2022-04-23,39709.0,39973.0,39291.0,39418.0,190600000.0
2022-04-24,39434.0,39929.0,39033.0,39464.0,283630000.0
2022-04-25,39464.0,40599.0,38233.0,40427.0,654600000.0
2022-04-26,40443.0,40770.0,37708.0,38113.0,681470000.0
2022-04-27,38113.0,39447.0,37869.0,39243.0,426830000.0
2022-04-28,39243.0,40382.0,38888.0,39748.0,542390000.0
2022-04-29,39748.0,39919.0,38175.0,38581.0,382900000.0
2022-04-30,38590.0,38776.0,37596.0,37650.0,248220000.0
2022-05-01,37642.0,38676.0,37397.0,38461.0,276990000.0
2022-05-02,38472.0,39134.0,38061.0,38514.0,580790000.0
2022-05-03,38515.0,38647.0,37513.0,37718.0,367210000.0
2022-05-04,37717.0,40021.0,37660.0,39688.0,691490000.0
2022-05-05,39686.0,39833.0,36183.0,36544.0,1040000000.0
2022-05-06,36540.0,36646.0,35267.0,36009.0,752840000.0
2022-05-07,36003.0,36119.0,34773.0,35468.0,288860000.0
2022-05-08,35468.0,35497.0,33727.0,34060.0,671050000.0
2022-05-09,34041.0,34227.0,30095.0,30095.0,268090.0
2022-05-10,30098.2,32621.2,29831.0,31007.5,235610.0
2022-05-11,31008.0,32113.6,27835.5,29068.2,296900.0
2022-05-12,29073.4,30136.7,26500.5,28976.0,309480.0
2022-05-13,28994.3,31002.7,28755.0,29284.4,141230.0
2022-05-14,29285.2,30277.4,28666.7,30080.4,70460.0
2022-05-15,30078.6,31383.8,29499.4,31308.7,65440.0
2022-05-16,31308.3,31312.4,29135.8,29849.0,100250.0
2022-05-17,29856.7,30720.1,29484.5,30437.5,79630.0
